id,sentiment
"6624_7",0.17604771256446838
"6683_3",0.25993114709854126
"12275_7",0.19955843687057495
"11927_8",0.983366072177887
"1560_10",0.9981799125671387
"1325_9",0.3377552032470703
"3548_8",0.13125646114349365
"607_1",0.00103798508644104
"6702_7",0.450421005487442
"5702_3",0.008307844400405884
"11345_8",0.9933350086212158
"3428_4",0.2794308662414551
"7209_9",0.9980959892272949
"8425_8",0.9085454940795898
"3087_1",0.07015237212181091
"1119_8",0.8936530351638794
"5715_3",0.7810286283493042
"8645_1",0.01069331169128418
"2149_3",0.008171558380126953
"10403_10",0.6900486946105957
"5628_1",0.024957895278930664
"5570_10",0.9919511079788208
"1613_3",0.022496908903121948
"1454_4",0.843990683555603
"5094_3",0.13480734825134277
"7982_1",0.015226393938064575
"6894_2",0.5032728314399719
"6554_1",0.07063242793083191
"4721_3",0.0055924952030181885
"6904_4",0.03590932488441467
"893_8",0.9776848554611206
"4605_4",0.741371750831604
"11516_7",0.6364338397979736
"11718_7",0.9989032745361328
"5956_1",0.004756450653076172
"7455_9",0.9518985748291016
"6396_4",0.9510377645492554
"1223_8",0.988593578338623
"8556_1",0.1820778250694275
"6108_8",0.8520222902297974
"11690_1",0.00193825364112854
"3778_9",0.5690222978591919
"3627_4",0.9550703167915344
"8256_4",0.07137441635131836
"533_1",0.004543662071228027
"5235_4",0.044838935136795044
"621_2",0.01670113205909729
"5365_1",0.17515921592712402
"8180_3",0.5632836818695068
"7396_7",0.10391104221343994
"9776_10",0.966132640838623
"8175_10",0.9148663282394409
"3128_1",0.01949933171272278
"4606_1",0.45256170630455017
"6158_2",0.1259618103504181
"3281_10",0.4447229504585266
"4723_4",0.3629911541938782
"11994_3",0.010959923267364502
"7701_1",0.0018901824951171875
"103_3",0.20230570435523987
"8908_10",0.9841991662979126
"8876_1",0.0017688870429992676
"7519_9",0.5790178775787354
"12456_8",0.9145662188529968
"9514_8",0.9562394022941589
"8680_8",0.6343356370925903
"12402_10",0.9753198027610779
"362_2",0.10133108496665955
"9825_7",0.9790151715278625
"2913_3",0.9083616137504578
"7164_8",0.9588136672973633
"11177_7",0.9540161490440369
"5707_10",0.9958377480506897
"8103_10",0.8993815779685974
"6289_1",0.007216602563858032
"11754_1",0.7764846086502075
"11640_10",0.9984295964241028
"9933_7",0.8652349710464478
"185_10",0.9314864873886108
"242_10",0.9907032251358032
"9369_8",0.7609272003173828
"7453_10",0.6154333353042603
"7514_7",0.16822054982185364
"10860_2",0.022203505039215088
"8663_8",0.20166677236557007
"9108_1",0.007483392953872681
"7941_1",0.23537734150886536
"10116_1",0.013617187738418579
"9841_4",0.013287663459777832
"4512_9",0.9665187001228333
"4853_2",0.4646308720111847
"2664_4",0.6508690118789673
"9966_10",0.9527157545089722
"5167_2",0.04020392894744873
"3894_2",0.03396815061569214
"3929_8",0.910523533821106
"7165_10",0.9837629795074463
"5451_8",0.9635722637176514
"2947_4",0.17855051159858704
"4611_10",0.8642657399177551
"5807_1",0.09584835171699524
"9464_8",0.9900509119033813
"3124_10",0.9068288207054138
"2705_4",0.9364493489265442
"12187_8",0.991185188293457
"12319_10",0.9387671947479248
"9874_3",0.25921446084976196
"3406_4",0.3376868963241577
"2327_10",0.9985461235046387
"605_10",0.8824589252471924
"8080_4",0.17043203115463257
"3074_10",0.9967377185821533
"2499_3",0.07283619046211243
"1013_1",0.03579267859458923
"11535_1",0.005627870559692383
"4118_7",0.13121232390403748
"10492_8",0.9717977046966553
"2129_4",0.24670934677124023
"9814_10",0.17607513070106506
"10671_9",0.5170924067497253
"5980_10",0.9886986017227173
"2755_2",0.280811607837677
"5461_2",0.7164785265922546
"11979_1",0.05707871913909912
"8810_1",0.0018393099308013916
"852_7",0.980495035648346
"10961_4",0.02752310037612915
"7436_4",0.30169224739074707
"11281_3",0.8629842400550842
"4208_3",0.44826963543891907
"8213_10",0.33184969425201416
"9851_2",0.023579329252243042
"4713_7",0.6667965650558472
"9528_1",0.9681905508041382
"3595_10",0.9881653189659119
"5785_3",0.02391040325164795
"10370_3",0.00923699140548706
"1980_3",0.951196551322937
"8800_4",0.10867071151733398
"4437_3",0.05918926000595093
"28_3",0.13575893640518188
"12171_1",0.636056661605835
"9359_3",0.07181918621063232
"3831_9",0.9975042343139648
"10962_7",0.980887770652771
"1500_9",0.5402461290359497
"11470_10",0.9845353364944458
"11843_3",0.09603852033615112
"11200_4",0.20726776123046875
"1067_1",0.02330547571182251
"3333_1",0.0036953389644622803
"4487_4",0.9913305044174194
"6428_1",0.009416788816452026
"575_7",0.024004638195037842
"10904_9",0.5471246242523193
"11821_2",0.10707986354827881
"11605_1",0.0014833807945251465
"1111_7",0.8239929676055908
"10295_1",0.14968052506446838
"1146_4",0.004632115364074707
"2405_9",0.5541362762451172
"11081_10",0.9223659038543701
"2201_10",0.9995805025100708
"4844_1",0.007660239934921265
"11007_8",0.9865231513977051
"6535_7",0.9810101985931396
"2653_4",0.019369065761566162
"8245_10",0.4078723192214966
"9951_8",0.8451202511787415
"6133_8",0.028576195240020752
"10006_2",0.002660304307937622
"7350_1",0.32851600646972656
"4509_9",0.9959672689437866
"948_1",0.00347745418548584
"3987_1",0.10210958123207092
"2947_10",0.23395004868507385
"6041_3",0.00033473968505859375
"2946_1",0.01483827829360962
"11967_4",0.006821781396865845
"1185_10",0.9979581832885742
"10323_2",0.45973238348960876
"11706_2",0.0015921592712402344
"3663_1",0.05614197254180908
"5602_10",0.9988369345664978
"4870_10",0.8874092698097229
"1994_1",0.004142403602600098
"10807_7",0.9784669876098633
"6871_3",0.9206886291503906
"1175_2",0.009217321872711182
"10919_7",0.9770568609237671
"8127_10",0.5779563188552856
"12497_4",0.5262530446052551
"3274_1",0.2402893602848053
"2568_3",0.030278891324996948
"840_2",0.013260722160339355
"5626_10",0.9991489052772522
"7561_10",0.9967813491821289
"4600_3",0.11640262603759766
"3324_9",0.11687454581260681
"8899_7",0.9950396418571472
"5592_8",0.8093744516372681
"12483_4",0.25884586572647095
"7874_1",0.0012608170509338379
"5878_10",0.9190243482589722
"4303_9",0.9087746143341064
"9421_1",0.018787413835525513
"10269_4",0.0025358498096466064
"10615_2",0.008427232503890991
"2634_10",0.9748004674911499
"7522_1",0.00971287488937378
"9289_10",0.769019603729248
"4636_10",0.8681970834732056
"1241_7",0.09684666991233826
"9458_9",0.7733679413795471
"11690_10",0.9892321825027466
"7176_4",0.4926273226737976
"6212_10",0.9591064453125
"6319_1",0.03280326724052429
"5229_3",0.16724449396133423
"466_9",0.9894624948501587
"8693_2",0.08397552371025085
"2952_10",0.9967427253723145
"1128_1",0.04484665393829346
"3975_10",0.8372422456741333
"11365_10",0.5291942954063416
"2074_9",0.9383249282836914
"9768_10",0.9971710443496704
"4895_1",0.05232718586921692
"5726_10",0.36989766359329224
"9993_10",0.9800293445587158
"11319_2",0.46979936957359314
"10561_2",0.45856961607933044
"5455_8",0.9926769733428955
"10684_3",0.01310640573501587
"3652_3",0.004076898097991943
"7825_1",0.13168832659721375
"8806_1",0.06010809540748596
"275_10",0.9718397855758667
"2246_1",0.03427779674530029
"11968_2",0.0016955435276031494
"2528_1",0.9001439809799194
"8491_8",0.6902199983596802
"13_1",0.7764308452606201
"4530_8",0.9150065779685974
"5207_3",0.024863123893737793
"11648_10",0.898851752281189
"8260_1",0.08852848410606384
"10730_10",0.7145795226097107
"10402_3",0.13200733065605164
"8077_1",0.0047578513622283936
"8598_8",0.9332281947135925
"2809_3",0.03206503391265869
"12490_10",0.98929762840271
"1447_9",0.9554003477096558
"1605_3",0.581835150718689
"2311_4",0.008728653192520142
"3235_9",0.21817761659622192
"5725_10",0.6301156878471375
"9025_10",0.9788638353347778
"6049_9",0.9510225653648376
"4803_10",0.9976998567581177
"191_9",0.9617716073989868
"420_3",0.6805872917175293
"5238_2",0.00970575213432312
"1280_9",0.9595139622688293
"9408_4",0.07711336016654968
"819_1",0.00035324692726135254
"1656_4",0.2810792326927185
"9964_3",0.007241547107696533
"10404_4",0.6756535172462463
"12369_10",0.9984591007232666
"6423_1",0.006577998399734497
"9942_8",0.2377021610736847
"1519_1",0.0033152401447296143
"100_10",0.9685201048851013
"3216_10",0.960845947265625
"3909_10",0.24767771363258362
"5034_7",0.8067448139190674
"14_8",0.9825235605239868
"5891_3",0.01793450117111206
"8496_10",0.998823881149292
"7429_1",0.00266382098197937
"9457_1",0.01064327359199524
"9602_8",0.9505900740623474
"4198_1",0.004786968231201172
"154_2",0.10455489158630371
"5070_2",0.0014432668685913086
"4207_8",0.7143865823745728
"7758_8",0.9474833011627197
"4439_9",0.9895981550216675
"12042_1",0.005123108625411987
"7244_1",0.0033572018146514893
"6854_1",0.007077306509017944
"11932_10",0.957294762134552
"4151_10",0.9692964553833008
"7265_1",0.011411279439926147
"10272_7",0.9850873947143555
"4256_4",0.07901310920715332
"1225_7",0.4395180344581604
"956_10",0.9951406717300415
"6389_2",0.005777269601821899
"1365_4",0.27232152223587036
"4752_7",0.9806916117668152
"276_10",0.6812722682952881
"8766_9",0.6736260652542114
"11225_10",0.9843564033508301
"6920_1",0.006180256605148315
"11536_1",0.0029594898223876953
"1923_9",0.9844750761985779
"11460_10",0.7667273879051208
"10054_7",0.7414621114730835
"10845_1",0.00512424111366272
"10231_4",0.5495098233222961
"9430_8",0.9896489381790161
"3226_2",0.02358803153038025
"4298_3",0.0644441545009613
"10635_4",0.22731134295463562
"10567_4",0.006337225437164307
"5460_10",0.8394230008125305
"7310_7",0.5316554307937622
"10330_2",0.001959174871444702
"5151_9",0.9900603294372559
"11_3",0.9473680257797241
"1448_8",0.007614016532897949
"10130_8",0.9019776582717896
"2199_3",0.0018641650676727295
"1761_10",0.975582480430603
"2782_1",0.006809443235397339
"7618_10",0.969143271446228
"85_10",0.9288070201873779
"5730_3",0.039341896772384644
"3641_1",0.4950689673423767
"8190_9",0.9916930198669434
"9533_10",0.9899369478225708
"9508_1",0.003590226173400879
"237_8",0.9902201890945435
"3981_7",0.8544524312019348
"7194_9",0.8337194323539734
"10584_8",0.03137931227684021
"248_2",0.005265563726425171
"8358_4",0.018295079469680786
"1218_1",0.005889922380447388
"4191_10",0.003182530403137207
"3090_8",0.5185809135437012
"11923_2",0.32036906480789185
"1640_8",0.7474784255027771
"9972_3",0.009128570556640625
"11818_4",0.41925808787345886
"4350_10",0.9392807483673096
"877_10",0.6683916449546814
"10017_8",0.9205619096755981
"7975_10",0.9959923028945923
"8436_1",0.22723209857940674
"6024_7",0.2601608633995056
"3112_1",0.009488224983215332
"951_10",0.9325678944587708
"1622_1",0.00994083285331726
"191_3",0.8161287307739258
"5669_1",0.008342057466506958
"1891_4",0.03921157121658325
"12173_9",0.4759767949581146
"7887_7",0.6007910370826721
"3256_10",0.8559342622756958
"5419_1",0.040355145931243896
"7635_1",0.008115679025650024
"8297_2",0.09581729769706726
"7137_8",0.6650460958480835
"7562_3",0.14657220244407654
"9944_1",0.001755833625793457
"4288_1",0.002233743667602539
"8087_1",0.016859889030456543
"4771_10",0.8578616380691528
"10482_10",0.9633363485336304
"5324_10",0.9978788495063782
"3080_1",0.013539791107177734
"10923_7",0.8409146070480347
"1753_7",0.9961028695106506
"317_10",0.9396744966506958
"12474_8",0.8429504632949829
"773_8",0.994391679763794
"388_1",0.0753495991230011
"12141_2",0.49789777398109436
"5667_1",0.4442300498485565
"1071_9",0.9884477853775024
"2897_10",0.9906805753707886
"9481_4",0.6433612108230591
"12025_1",0.00611424446105957
"8879_7",0.6444827318191528
"5683_1",0.027717113494873047
"7026_1",0.0017791688442230225
"2439_1",0.06821343302726746
"3631_7",0.7295457124710083
"1650_9",0.8559706211090088
"5378_7",0.9910010695457458
"9745_1",0.00041961669921875
"11563_8",0.9530713558197021
"299_8",0.9434298276901245
"9471_2",0.8696566820144653
"1866_1",0.034628868103027344
"2639_4",0.1438005566596985
"5122_1",0.2168116569519043
"12341_7",0.5796826481819153
"2936_8",0.9864211082458496
"8647_10",0.06934300065040588
"4255_9",0.9579901695251465
"7262_8",0.19163018465042114
"8413_10",0.9634228944778442
"10080_1",0.012774616479873657
"3973_1",0.5505819320678711
"8752_9",0.99934983253479
"4018_2",0.6050114631652832
"7669_1",0.01447296142578125
"10421_4",0.06570717692375183
"7854_8",0.8991931676864624
"162_8",0.07838526368141174
"11614_9",0.9808783531188965
"11343_8",0.9792855978012085
"1708_7",0.3926156163215637
"7115_4",0.9620305299758911
"10498_10",0.2589687705039978
"2944_8",0.9369114637374878
"10474_3",0.11830601096153259
"1263_1",0.04328438639640808
"1693_4",0.6094295382499695
"9600_9",0.07272276282310486
"11173_2",0.29052090644836426
"3961_2",0.061409175395965576
"8011_1",0.8423649072647095
"7386_8",0.6435107588768005
"8787_8",0.9899399280548096
"12349_9",0.982750415802002
"1776_4",0.012183725833892822
"5885_4",0.9445533752441406
"220_4",0.07209822535514832
"5547_8",0.9784141182899475
"2853_1",0.061621636152267456
"2157_2",0.3992029130458832
"11667_2",0.06043007969856262
"194_7",0.9135115146636963
"1633_1",0.01522490382194519
"6897_2",0.015881329774856567
"11568_2",0.5645913481712341
"9219_1",0.026156842708587646
"477_8",0.9906072616577148
"8980_3",0.989447832107544
"4612_10",0.9093217849731445
"8030_10",0.9966017007827759
"1846_8",0.9981459975242615
"2786_8",0.9610210657119751
"2634_1",0.014154046773910522
"3110_8",0.9612486362457275
"11587_8",0.8522959351539612
"11262_8",0.8499354720115662
"5680_7",0.15252524614334106
"4583_4",0.08878964185714722
"1451_1",0.009348779916763306
"4244_4",0.020895451307296753
"6176_4",0.006970107555389404
"8851_10",0.9808750152587891
"908_9",0.9967777132987976
"7494_9",0.2720656096935272
"8061_3",0.0034062862396240234
"789_1",0.1468656361103058
"2374_7",0.5423527359962463
"11225_3",0.002826869487762451
"4467_4",0.0033517777919769287
"8516_10",0.4511943757534027
"4121_10",0.9330979585647583
"10267_7",0.8993144631385803
"6040_8",0.9491870403289795
"8338_7",0.9788205623626709
"2903_7",0.9984425902366638
"6662_9",0.8835887908935547
"5333_10",0.9336014986038208
"7470_4",0.1545954942703247
"8813_1",0.07139584422111511
"4514_3",0.10151481628417969
"9584_7",0.2636508643627167
"11706_8",0.9956839084625244
"11538_8",0.5253165364265442
"4210_1",0.0006207525730133057
"8984_1",0.010102629661560059
"3431_4",0.01389700174331665
"4973_10",0.9900951981544495
"12260_1",0.051833540201187134
"4267_10",0.9973815679550171
"9906_9",0.8795849680900574
"670_7",0.9863803386688232
"6270_3",0.01725742220878601
"5164_4",0.05294361710548401
"9741_2",0.004380911588668823
"3761_8",0.7589101791381836
"2651_2",0.2274985909461975
"7448_10",0.9866865873336792
"7184_9",0.9897665977478027
"1313_9",0.6410897970199585
"10654_8",0.9986206293106079
"7151_1",0.012953966856002808
"2320_10",0.9613760709762573
"12033_7",0.496561199426651
"6429_1",0.06205490231513977
"1420_4",0.7142322659492493
"3002_7",0.6159219741821289
"1299_1",0.0015281140804290771
"7897_9",0.9932175874710083
"1529_4",0.008785605430603027
"9760_2",0.08958590030670166
"11318_1",0.004984557628631592
"2217_3",0.03440019488334656
"11641_2",0.05309566855430603
"7238_10",0.9982754588127136
"7710_8",0.9962865114212036
"12011_8",0.7962173223495483
"4495_7",0.9937261939048767
"11144_4",0.4726075530052185
"5625_2",0.0647827684879303
"2926_7",0.23300892114639282
"8538_8",0.9717351198196411
"8875_10",0.9701530337333679
"10881_10",0.9911549687385559
"1662_7",0.9930177330970764
"4560_9",0.7621064186096191
"6714_4",0.004288285970687866
"9059_10",0.9938263893127441
"6631_10",0.3733392655849457
"8520_1",0.004625052213668823
"918_4",0.8480826616287231
"3102_10",0.790149450302124
"3611_2",0.0031054913997650146
"8434_10",0.9805004000663757
"681_7",0.9963700771331787
"7386_4",0.0022258460521698
"7566_9",0.05128583312034607
"10110_10",0.8777332305908203
"10486_10",0.9773955345153809
"1492_3",0.323286235332489
"11823_1",0.01579594612121582
"2331_9",0.9606578350067139
"2200_2",0.006127983331680298
"9547_1",0.024207234382629395
"785_2",0.0033741295337677
"5101_4",0.0705345869064331
"5657_10",0.5364924669265747
"6902_7",0.4468989670276642
"1490_9",0.9411019086837769
"7148_9",0.5061783790588379
"7387_8",0.9557455778121948
"8277_9",0.9596102833747864
"6912_7",0.9768327474594116
"170_2",0.4366658926010132
"7702_10",0.9941725730895996
"4393_3",0.0034990012645721436
"2608_3",0.8346731662750244
"4931_8",0.9874245524406433
"10589_10",0.9642428755760193
"8623_4",0.020980626344680786
"6057_2",0.021945208311080933
"2704_9",0.9963033199310303
"1790_2",0.20360907912254333
"12370_1",0.0015146732330322266
"159_1",0.011841893196105957
"343_9",0.9952918291091919
"2128_9",0.9944697618484497
"11181_8",0.9780089855194092
"11775_10",0.9744467735290527
"3514_10",0.7329017519950867
"6993_2",0.005609065294265747
"2866_9",0.7659409046173096
"1000_9",0.9908204078674316
"11772_7",0.4005934000015259
"3355_9",0.2716057300567627
"8519_8",0.2096472680568695
"7879_3",0.05020788311958313
"4332_10",0.6768683195114136
"5403_1",0.002828240394592285
"1514_7",0.3067149221897125
"7904_1",0.05906215310096741
"10550_2",0.740501880645752
"11442_10",0.9553664922714233
"2821_3",0.1504245400428772
"5766_1",0.005215823650360107
"8061_9",0.9974337816238403
"2166_1",0.006271064281463623
"6206_1",0.021621793508529663
"11124_2",0.016262054443359375
"7625_10",0.8685184717178345
"90_9",0.9819595813751221
"7959_10",0.997711718082428
"7029_10",0.8784599304199219
"779_8",0.9978055357933044
"1101_4",0.04019367694854736
"11189_4",0.0014463961124420166
"9790_4",0.056409478187561035
"10861_1",0.11592274904251099
"5902_2",0.013126075267791748
"9545_10",0.8930972814559937
"3730_1",0.0006705820560455322
"4951_9",0.6511571407318115
"3295_1",0.004162192344665527
"9495_2",0.008668184280395508
"2876_1",0.7504019737243652
"2796_1",0.01269465684890747
"10338_3",0.7278183698654175
"10913_7",0.03834688663482666
"4685_2",0.0006213784217834473
"11586_1",0.03878968954086304
"4904_7",0.2967708706855774
"7110_7",0.9218533039093018
"2086_4",0.2892618775367737
"7372_7",0.9147967100143433
"135_9",0.952898383140564
"7038_3",0.6049250960350037
"1119_2",0.06395703554153442
"5057_8",0.315731942653656
"3479_10",0.9901585578918457
"6489_8",0.9850236177444458
"4910_8",0.8045564889907837
"5979_10",0.757344663143158
"11304_1",0.002917170524597168
"2102_9",0.9868184328079224
"8048_1",0.007073849439620972
"12153_7",0.9566829204559326
"4832_8",0.9667575359344482
"3079_9",0.8192948698997498
"8254_2",0.001502901315689087
"7981_7",0.9719553589820862
"611_1",0.5466034412384033
"307_10",0.8802818655967712
"8861_3",0.03244590759277344
"4635_4",0.5686718225479126
"6197_7",0.9328159093856812
"6739_3",0.058624476194381714
"8588_9",0.944597065448761
"8461_7",0.7501117587089539
"10089_1",0.018844962120056152
"2609_7",0.9398149251937866
"1418_3",0.1319584846496582
"2661_10",0.9124981760978699
"1253_9",0.7840292453765869
"8815_9",0.9326537847518921
"9867_8",0.9540337324142456
"2155_1",0.048309147357940674
"12259_4",0.10470020771026611
"11224_3",0.16703921556472778
"4781_1",0.002957969903945923
"4354_9",0.9940763711929321
"9629_9",0.4750484228134155
"3629_9",0.9917017817497253
"6445_10",0.9955517649650574
"9526_10",0.9743388891220093
"5138_2",0.024480998516082764
"349_10",0.663053035736084
"2099_7",0.508577823638916
"4411_1",0.2886734902858734
"8127_3",0.06841996312141418
"5225_8",0.9012385010719299
"7970_3",0.015845507383346558
"5688_7",0.8530857563018799
"12099_3",0.29817071557044983
"6020_4",0.5107549428939819
"3892_8",0.990468442440033
"2098_8",0.9825112819671631
"4851_7",0.992111325263977
"10967_10",0.312400221824646
"6230_4",0.43687063455581665
"2211_2",0.0064566731452941895
"11978_10",0.7531419992446899
"8802_1",0.018608033657073975
"11010_3",0.004839420318603516
"10083_2",0.6047652363777161
"5588_10",0.06686490774154663
"958_10",0.6811520457267761
"6771_4",0.5307421088218689
"6767_9",0.7431785464286804
"7302_10",0.9950672388076782
"5324_3",0.0663711428642273
"7737_10",0.9856451749801636
"8603_10",0.8238243460655212
"3029_7",0.9666800498962402
"8640_2",0.011063158512115479
"2139_1",0.000522613525390625
"6305_10",0.9980047345161438
"6884_7",0.9608711004257202
"5534_8",0.9826422333717346
"7619_8",0.9825838804244995
"10057_8",0.8648679256439209
"972_7",0.99036705493927
"6245_8",0.953594446182251
"6627_7",0.933042585849762
"3621_10",0.4759124517440796
"2290_4",0.8743523359298706
"24_4",0.5589496493339539
"5689_1",0.0012689530849456787
"6497_4",0.02865976095199585
"12405_4",0.710166335105896
"11720_7",0.9976809024810791
"10088_1",0.008259743452072144
"9258_9",0.9974193572998047
"354_4",0.9674164056777954
"4770_10",0.9845610857009888
"1035_3",0.9124724268913269
"739_1",0.021951496601104736
"6267_7",0.9632089138031006
"1562_8",0.9503759145736694
"1438_1",0.0045799314975738525
"281_8",0.9981139302253723
"1818_1",0.3359382450580597
"3943_3",0.14473292231559753
"8116_4",0.7293415069580078
"6984_1",0.012863904237747192
"5330_4",0.0034432411193847656
"8821_8",0.99175626039505
"10484_10",0.9919561147689819
"1886_4",0.02000179886817932
"7943_2",0.2490370273590088
"6438_7",0.9869126081466675
"8931_10",0.8626168966293335
"10538_10",0.7277180552482605
"534_10",0.9940951466560364
"7329_2",0.013548851013183594
"6614_2",0.8796360492706299
"710_10",0.7328513860702515
"3120_4",0.10675078630447388
"9046_1",0.006653517484664917
"5638_2",0.023304641246795654
"2455_4",0.024855703115463257
"2652_3",0.25832271575927734
"11006_4",0.01826852560043335
